Timestamp,Milliseconds,X,Y,Z
2019-05-13 08:45:49,31601,24.4,-9.6,-34.600002
2019-05-13 08:45:49,31701,26.1,-13.2,-36.0
2019-05-13 08:45:49,31801,26.800001,-14.2,-35.2
2019-05-13 08:45:49,31902,26.9,-15.400001,-35.2
2019-05-13 08:45:49,32001,26.4,-15.0,-35.5
2019-05-13 08:45:49,32101,22.2,-6.6,-38.5
2019-05-13 08:45:49,32202,22.5,-6.1,-37.8
2019-05-13 08:45:49,32301,22.2,-4.9,-38.2
2019-05-13 08:45:50,32401,22.6,-3.5,-37.9
2019-05-13 08:45:50,32501,22.9,-2.9,-37.600002
2019-05-13 08:45:50,32601,23.4,-2.7,-37.4
2019-05-13 08:45:50,32702,23.800001,-4.1,-37.4
2019-05-13 08:45:50,32801,24.6,-9.400001,-36.4
2019-05-13 08:45:50,32901,25.4,-13.5,-35.7
2019-05-13 08:45:50,33001,25.2,-13.900001,-35.8
2019-05-13 08:45:50,33102,25.2,-13.8,-35.9
2019-05-13 08:45:50,33201,23.0,-6.3,-37.4
2019-05-13 08:45:50,33301,22.300001,-5.6,-37.2
2019-05-13 08:45:51,33401,21.6,-4.9,-38.0
2019-05-13 08:45:51,33501,21.2,-4.6,-38.0
2019-05-13 08:45:51,33602,21.4,-5.1,-38.0
2019-05-13 08:45:51,33701,21.800001,-5.2000003,-37.7
2019-05-13 08:45:51,33801,22.9,-5.9,-37.4
2019-05-13 08:45:51,33901,23.800001,-6.4,-37.0
2019-05-13 08:45:51,34001,24.6,-6.3,-36.9
2019-05-13 08:45:51,34102,24.800001,-6.5,-36.7
2019-05-13 08:45:51,34201,23.9,-6.9,-36.9
2019-05-13 08:45:51,34301,20.7,-5.8,-37.8
2019-05-13 08:45:52,34401,18.300001,-1.2,-38.7
2019-05-13 08:45:52,34501,18.2,-1.1,-38.9
2019-05-13 08:45:52,34602,18.7,0.1,-38.7
2019-05-13 08:45:52,34701,20.300001,-0.5,-38.5
2019-05-13 08:45:52,34801,21.4,-2.4,-38.3
2019-05-13 08:45:52,34902,22.5,-4.3,-38.3
2019-05-13 08:45:52,35001,23.1,-6.7000003,-37.9
2019-05-13 08:45:52,35101,23.4,-9.3,-38.0
2019-05-13 08:45:52,35201,23.1,-11.0,-38.600002
2019-05-13 08:45:52,35301,22.800001,-11.7,-38.7
2019-05-13 08:45:53,35401,21.800001,-10.900001,-38.3
2019-05-13 08:45:53,35502,19.9,-8.0,-38.2
2019-05-13 08:45:53,35601,19.6,-1.8000001,-37.8
2019-05-13 08:45:53,35701,18.9,0.2,-39.2
2019-05-13 08:45:53,35801,19.1,1.9,-39.0
2019-05-13 08:45:53,35901,20.300001,2.7,-38.600002
2019-05-13 08:45:53,36002,21.800001,2.3,-37.9
2019-05-13 08:45:53,36101,23.800001,0.8,-37.2
2019-05-13 08:45:53,36201,26.0,-1.2,-36.3
2019-05-13 08:45:53,36301,28.9,-4.7000003,-34.4
2019-05-13 08:45:54,36401,30.1,-5.8,-34.2
2019-05-13 08:45:54,36501,31.300001,-7.0,-33.4
2019-05-13 08:45:54,36602,32.100002,-6.5,-33.0
2019-05-13 08:45:54,36702,31.7,-6.8,-33.4
2019-05-13 08:45:54,36801,30.5,-8.0,-33.9
2019-05-13 08:45:54,36901,29.9,-7.3,-34.5
2019-05-13 08:45:54,37001,30.300001,-5.4,-35.0
2019-05-13 08:45:54,37102,28.7,-1.5,-34.9
2019-05-13 08:45:54,37201,27.4,4.2000003,-36.3
2019-05-13 08:45:54,37301,27.2,4.1,-35.600002
2019-05-13 08:45:55,37401,27.2,5.1,-35.3
2019-05-13 08:45:55,37501,28.7,3.0,-34.8
2019-05-13 08:45:55,37602,30.1,0.6,-33.9
