Timestamp,Milliseconds,centimeters
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402059,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402060,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
2019-05-13 08:51:59,402061,0.0
