Timestamp,Milliseconds,X,Y,Z
2019-05-13 08:45:26,8401,0.1930404,4.5180635,8.701735
2019-05-13 08:45:26,8501,-0.11168986,4.856594,8.518884
2019-05-13 08:45:26,8602,-0.45854485,5.0978985,8.364899
2019-05-13 08:45:26,8701,-0.6000161,5.4539943,8.127994
2019-05-13 08:45:26,8801,-0.8811883,5.2971106,8.205758
2019-05-13 08:45:26,8901,-0.8619883,5.161499,8.293749
2019-05-13 08:45:26,9002,-0.82385045,5.2197127,8.2611265
2019-05-13 08:45:26,9101,-0.66935617,5.324942,8.20776
2019-05-13 08:45:26,9201,-0.5993882,5.38859,8.171546
2019-05-13 08:45:26,9302,-0.68281776,4.594599,8.636768
2019-05-13 08:45:27,9402,-0.5954831,4.3112755,8.787983
2019-05-13 08:45:27,9502,-0.51392263,4.5471516,8.673504
2019-05-13 08:45:27,9601,-0.6637765,4.735879,8.561613
2019-05-13 08:45:27,9701,-1.0206008,5.0200343,8.362296
2019-05-13 08:45:27,9801,-1.1782672,4.9828644,8.363796
2019-05-13 08:45:27,9902,-0.85915923,5.0067997,8.388334
2019-05-13 08:45:27,10001,-0.11199001,5.758691,7.936957
2019-05-13 08:45:27,10101,0.39463237,5.912892,7.813595
2019-05-13 08:45:27,10201,0.88030195,5.5886016,8.010175
2019-05-13 08:45:27,10301,1.2777495,4.323682,8.708817
2019-05-13 08:45:28,10402,0.7959404,4.0675626,8.8877325
2019-05-13 08:45:28,10501,0.5926964,3.6864288,9.068038
2019-05-13 08:45:28,10601,0.6754273,3.4516659,9.154243
2019-05-13 08:45:28,10701,0.26710087,0.88169146,9.763282
2019-05-13 08:45:28,10802,0.12864769,1.3751343,9.708905
2019-05-13 08:45:28,10901,-0.3177094,0.79162884,9.769482
2019-05-13 08:45:28,11001,-0.9316273,0.413402,9.75354
2019-05-13 08:45:28,11101,-0.6273432,-0.97712314,9.737661
2019-05-13 08:45:28,11201,-0.7674356,-1.289931,9.691104
2019-05-13 08:45:28,11302,-1.1343626,-1.6117536,9.606552
2019-05-13 08:45:29,11401,-0.57545424,-2.1824102,9.543391
2019-05-13 08:45:29,11501,0.39301,-1.4591868,9.689515
2019-05-13 08:45:29,11602,0.23056747,-0.8973994,9.762781
2019-05-13 08:45:29,11701,0.2299778,-0.7726679,9.7734585
2019-05-13 08:45:29,11801,-0.032376833,-0.5303646,9.792245
2019-05-13 08:45:29,11902,-0.36370197,-0.71647376,9.773677
2019-05-13 08:45:29,12001,-0.51421136,-1.0707654,9.734446
2019-05-13 08:45:29,12101,-0.18563838,-1.1885756,9.732585
2019-05-13 08:45:29,12201,-0.34556732,-0.7131623,9.774577
2019-05-13 08:45:29,12302,-0.5662567,-0.37931085,9.782937
2019-05-13 08:45:30,12401,-0.68045145,0.59405243,9.764961
2019-05-13 08:45:30,12502,-0.39096373,1.3770213,9.701615
2019-05-13 08:45:30,12601,-0.09656689,2.5268624,9.47502
2019-05-13 08:45:30,12702,0.34200025,3.2559922,9.244021
2019-05-13 08:45:30,12801,0.7359987,3.2619777,9.218903
2019-05-13 08:45:30,12901,0.49699178,3.0299444,9.313582
2019-05-13 08:45:30,13001,0.14933293,3.3003082,9.233418
2019-05-13 08:45:30,13101,-0.0048117843,3.5058641,9.158564
2019-05-13 08:45:30,13201,-0.03242343,3.8926942,9.000901
2019-05-13 08:45:30,13301,-0.47606167,3.8372908,9.012155
2019-05-13 08:45:31,13401,-0.26731062,4.05687,8.924164
2019-05-13 08:45:31,13501,-0.25772506,4.0161657,8.942838
2019-05-13 08:45:31,13601,-0.040991645,3.8930807,9.0007
2019-05-13 08:45:31,13701,0.45820934,3.991494,8.945859
2019-05-13 08:45:31,13801,0.4706962,4.104514,8.893917
2019-05-13 08:45:31,13901,0.5580197,3.9968588,8.937791
2019-05-13 08:45:31,14002,0.64191127,3.9507856,8.952632
2019-05-13 08:45:31,14101,0.61616075,4.014431,8.926087
2019-05-13 08:45:31,14201,0.6695606,4.5076723,8.683485
2019-05-13 08:45:31,14301,0.7147097,5.5163136,8.076498
2019-05-13 08:45:32,14401,-0.2605588,5.190602,8.3162565
2019-05-13 08:45:32,14501,-0.6154254,4.318095,8.78326
2019-05-13 08:45:32,14601,-1.4882972,4.5610294,8.552914
2019-05-13 08:45:32,14702,-2.1629727,5.0101476,8.148026
2019-05-13 08:45:32,14801,-1.9646108,5.2646565,8.037042
2019-05-13 08:45:32,14901,-0.58043027,5.484733,8.108708
2019-05-13 08:45:32,15001,0.6787645,5.5745115,8.039555
2019-05-13 08:45:32,15102,1.4676903,5.764925,7.796272
2019-05-13 08:45:32,15201,0.5902996,6.66638,7.168071
2019-05-13 08:45:32,15301,-1.5316145,6.6685276,7.025327
2019-05-13 08:45:33,15402,-2.6857274,5.9240255,7.33915
2019-05-13 08:45:33,15502,-3.6599061,6.103585,6.74697
2019-05-13 08:45:33,15601,-3.7953627,6.0277114,6.7403417
2019-05-13 08:45:33,15701,-2.6927056,5.414884,7.72002
2019-05-13 08:45:33,15801,-2.493662,4.5013766,8.348031
2019-05-13 08:45:33,15902,-2.2297993,3.7499855,8.782707
2019-05-13 08:45:33,16001,-0.7874471,2.8748803,9.342663
2019-05-13 08:45:33,16101,1.3682868,1.928279,9.517348
2019-05-13 08:45:33,16202,1.9686347,0.72556484,9.579583
2019-05-13 08:45:33,16301,1.43317,2.6169236,9.341741
2019-05-13 08:45:34,16401,1.4281067,3.1243541,9.185276
2019-05-13 08:45:34,16502,0.919077,3.8557618,8.969881
2019-05-13 08:45:34,16601,0.435739,4.5607743,8.670629
2019-05-13 08:45:34,16701,-0.09971812,4.5729303,8.674602
2019-05-13 08:45:34,16802,0.1638548,4.386564,8.769353
2019-05-13 08:45:34,16901,0.45943698,4.4361587,8.733828
2019-05-13 08:45:34,17001,0.4799632,4.603081,8.645902
2019-05-13 08:45:34,17101,0.49557915,4.9279327,8.464056
2019-05-13 08:45:34,17201,0.6185225,5.1874433,8.299288
2019-05-13 08:45:34,17301,0.6813805,5.065607,8.36933
2019-05-13 08:45:35,17401,0.5731388,4.846563,8.506038
2019-05-13 08:45:35,17501,0.5275084,4.8089023,8.53033
2019-05-13 08:45:35,17601,0.59926003,5.076605,8.368952
2019-05-13 08:45:35,17701,0.4417172,5.337951,8.214711
2019-05-13 08:45:35,17801,0.36229882,5.5914364,8.048285
2019-05-13 08:45:35,17901,0.54109734,5.3577943,8.195827
2019-05-13 08:45:35,18001,1.001581,5.0194893,8.364923
2019-05-13 08:45:35,18101,1.0890512,5.195132,8.245903
2019-05-13 08:45:35,18201,0.53209364,4.8945446,8.481193
2019-05-13 08:45:35,18301,0.4645558,5.064327,8.384935
2019-05-13 08:45:36,18401,0.41362435,5.1138525,8.357496
2019-05-13 08:45:36,18501,0.24318406,4.860221,8.514075
2019-05-13 08:45:36,18601,0.06723653,4.7997923,8.551482
2019-05-13 08:45:36,18702,-0.19234028,4.8600206,8.515488
2019-05-13 08:45:36,18801,-0.12018662,5.127142,8.3587265
2019-05-13 08:45:36,18901,0.49180898,5.3342214,8.214288
2019-05-13 08:45:36,19001,0.3918239,5.293502,8.245946
2019-05-13 08:45:36,19102,0.30619025,5.2392745,8.284116
2019-05-13 08:45:36,19201,-2.4916356,4.980472,8.07199
2019-05-13 08:45:36,19301,-3.512886,5.012399,7.6619716
2019-05-13 08:45:37,19401,-2.7223296,5.0052767,7.9816327
2019-05-13 08:45:37,19506,-1.3341852,4.9746304,8.345259
2019-05-13 08:45:37,19602,0.28639454,4.9136825,8.481983
2019-05-13 08:45:37,19701,0.2835653,5.0258255,8.416117
2019-05-13 08:45:37,19804,0.0039028528,5.1038556,8.373829
2019-05-13 08:45:37,19901,-0.12756431,5.1834707,8.323804
2019-05-13 08:45:37,20001,-0.0785536,5.633421,8.026751
2019-05-13 08:45:37,20102,-0.44794077,6.0604787,7.6967683
2019-05-13 08:45:37,20201,-0.7725594,5.36235,8.174271
2019-05-13 08:45:37,20301,-0.6525564,4.92304,8.456252
2019-05-13 08:45:38,20401,-0.1730578,4.8449693,8.524476
2019-05-13 08:45:38,20502,0.765478,4.7841067,8.526237
2019-05-13 08:45:38,20601,0.6206544,3.312451,9.209388
2019-05-13 08:45:38,20701,-0.060650524,-0.21506943,9.804104
2019-05-13 08:45:38,20802,0.007197547,0.9685854,9.7586975
2019-05-13 08:45:38,20901,0.21825236,1.9988599,9.598297
2019-05-13 08:45:38,21001,0.09365678,2.6945248,9.4287405
2019-05-13 08:45:38,21101,-0.09498642,3.769373,9.052798
