Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520050,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520052,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520053,-0.656727,-0.317887,0.194528,0.655603,0.0
2019-05-13 08:53:57,520101,-0.697908,-0.159112,-0.088288,0.692684,0.0
2019-05-13 08:53:57,520201,-0.693955,-0.197054,-0.067144,0.689266,0.0
2019-05-13 08:53:57,520302,-0.692935,-0.13573,-0.058853,0.705658,0.0
2019-05-13 08:53:58,520401,-0.675242,-0.073174,-0.044544,0.732604,0.0
2019-05-13 08:53:58,520501,-0.667458,-0.027988,-0.074923,0.740339,0.0
2019-05-13 08:53:58,520601,-0.655309,0.017539,-0.140883,0.741899,0.0
2019-05-13 08:53:58,520701,-0.644916,0.042079,-0.160031,0.746124,0.0
2019-05-13 08:53:58,520802,-0.632019,0.099301,-0.224842,0.734939,0.0
2019-05-13 08:53:58,520901,-0.633838,0.099653,-0.313243,0.70014,0.0
2019-05-13 08:53:58,521001,-0.655885,0.091634,-0.339391,0.668005,0.0
2019-05-13 08:53:58,521101,-0.657722,0.150132,-0.372259,0.637404,0.0
2019-05-13 08:53:58,521201,-0.647446,0.262078,-0.393924,0.597453,0.0
2019-05-13 08:53:58,521302,-0.609104,0.350152,-0.455951,0.546344,0.0
2019-05-13 08:53:59,521401,-0.595346,0.386314,-0.475188,0.520115,0.0
2019-05-13 08:53:59,521501,-0.597609,0.416729,-0.482514,0.486187,0.0
2019-05-13 08:53:59,521601,-0.596884,0.451842,-0.489832,0.4468,0.0
2019-05-13 08:53:59,521702,-0.581212,0.462681,-0.497073,0.448369,0.0
2019-05-13 08:53:59,521801,-0.576314,0.429818,-0.522008,0.458938,0.0
2019-05-13 08:53:59,521902,-0.575204,0.434448,-0.516033,0.462713,0.0
2019-05-13 08:53:59,522001,-0.56549,0.418218,-0.525548,0.478656,0.0
2019-05-13 08:53:59,522101,-0.537565,0.426148,-0.532808,0.495515,0.0
2019-05-13 08:53:59,522201,-0.514079,0.417369,-0.535778,0.523894,0.0
2019-05-13 08:53:59,522301,-0.51159,0.403656,-0.535377,0.537314,0.0
2019-05-13 08:54:00,522402,-0.520215,0.394681,-0.538848,0.532207,0.0
2019-05-13 08:54:00,522501,-0.510827,0.395474,-0.542363,0.537119,0.0
2019-05-13 08:54:00,522601,-0.501375,0.400292,-0.552195,0.532417,0.0
2019-05-13 08:54:00,522701,-0.4973,0.400783,-0.558401,0.529389,0.0
2019-05-13 08:54:00,522801,-0.494018,0.396499,-0.562994,0.530821,0.0
2019-05-13 08:54:00,522902,-0.491032,0.396594,-0.566204,0.530105,0.0
2019-05-13 08:54:00,523001,-0.491241,0.392565,-0.567977,0.531013,0.0
2019-05-13 08:54:00,523101,-0.492067,0.390036,-0.567519,0.5326,0.0
2019-05-13 08:54:01,523353,-0.492067,0.390036,-0.567519,0.5326,0.0
2019-05-13 08:54:01,523353,-0.492067,0.390036,-0.567519,0.5326,0.0
2019-05-13 08:54:01,523401,-0.533236,0.348359,-0.51388,0.574657,0.0
2019-05-13 08:54:01,523501,-0.548409,0.346374,-0.492898,0.579933,0.0
2019-05-13 08:54:01,523601,-0.56958,0.357761,-0.47881,0.564203,0.0
2019-05-13 08:54:01,523702,-0.605755,0.364218,-0.450419,0.54546,0.0
2019-05-13 08:54:01,523801,-0.6157,0.375436,-0.457853,0.519933,0.0
2019-05-13 08:54:01,523901,-0.622059,0.384902,-0.455605,0.507262,0.0
2019-05-13 08:54:01,524001,-0.623363,0.394688,-0.462112,0.492027,0.0
2019-05-13 08:54:01,524102,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536057,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
2019-05-13 08:54:13,536058,-0.62923,0.384428,-0.481688,0.47356,0.0
