Timestamp,Milliseconds,Degrees
2019-05-13 08:45:41,23701,0.0
2019-05-13 08:45:41,23801,0.0
2019-05-13 08:45:41,23901,0.0
2019-05-13 08:45:41,24002,0.0
2019-05-13 08:45:41,24101,0.0
2019-05-13 08:45:41,24201,0.0
2019-05-13 08:45:41,24301,0.0
2019-05-13 08:45:42,24401,0.0
2019-05-13 08:45:42,24501,0.0
2019-05-13 08:45:42,24602,0.0
2019-05-13 08:45:42,24701,0.0
2019-05-13 08:45:42,24801,0.0
2019-05-13 08:45:42,24901,0.0
2019-05-13 08:45:42,25002,0.0
2019-05-13 08:45:42,25101,0.0
2019-05-13 08:45:42,25202,0.0
2019-05-13 08:45:42,25301,0.0
2019-05-13 08:45:43,25402,0.0
2019-05-13 08:45:43,25501,0.0
2019-05-13 08:45:43,25601,0.0
2019-05-13 08:45:43,25702,0.0
2019-05-13 08:45:43,25801,0.0
2019-05-13 08:45:43,25901,0.0
2019-05-13 08:45:43,26001,0.0
2019-05-13 08:45:43,26102,0.0
2019-05-13 08:45:43,26201,0.0
2019-05-13 08:45:43,26302,0.0
2019-05-13 08:45:44,26401,0.0
2019-05-13 08:45:44,26501,0.0
2019-05-13 08:45:44,26602,0.0
2019-05-13 08:45:44,26701,0.0
2019-05-13 08:45:44,26801,0.0
2019-05-13 08:45:44,26901,0.0
2019-05-13 08:45:44,27002,0.0
2019-05-13 08:45:44,27101,0.0
2019-05-13 08:45:44,27201,0.0
2019-05-13 08:45:44,27301,0.0
2019-05-13 08:45:45,27401,0.0
2019-05-13 08:45:45,27501,0.0
2019-05-13 08:45:45,27602,0.0
2019-05-13 08:45:45,27701,0.0
2019-05-13 08:45:45,27801,0.0
2019-05-13 08:45:45,27901,0.0
2019-05-13 08:45:45,28002,0.0
2019-05-13 08:45:45,28101,0.0
2019-05-13 08:45:45,28201,0.0
2019-05-13 08:45:45,28302,0.0
2019-05-13 08:45:46,28401,0.0
2019-05-13 08:45:46,28502,0.0
2019-05-13 08:45:46,28602,0.0
2019-05-13 08:45:46,28701,0.0
2019-05-13 08:45:46,28801,0.0
2019-05-13 08:45:46,28902,0.0
2019-05-13 08:45:46,29001,0.0
2019-05-13 08:45:46,29101,0.0
2019-05-13 08:45:46,29202,0.0
2019-05-13 08:45:46,29301,0.0
2019-05-13 08:45:47,29401,0.0
2019-05-13 08:45:47,29502,0.0
2019-05-13 08:45:47,29601,0.0
2019-05-13 08:45:47,29701,0.0
2019-05-13 08:45:47,29801,0.0
2019-05-13 08:45:47,29902,0.0
2019-05-13 08:45:47,30001,0.0
2019-05-13 08:45:47,30101,0.0
2019-05-13 08:45:47,30202,0.0
2019-05-13 08:45:47,30301,0.0
2019-05-13 08:45:48,30401,0.0
2019-05-13 08:45:48,30502,0.0
2019-05-13 08:45:48,30601,0.0
2019-05-13 08:45:48,30701,0.0
2019-05-13 08:45:48,30801,0.0
2019-05-13 08:45:48,30901,0.0
2019-05-13 08:45:48,31001,0.0
2019-05-13 08:45:48,31101,0.0
2019-05-13 08:45:48,31202,0.0
2019-05-13 08:45:48,31301,0.0
2019-05-13 08:45:49,31401,0.0
2019-05-13 08:45:49,31502,0.0
2019-05-13 08:45:49,31601,0.0
2019-05-13 08:45:49,31701,0.0
2019-05-13 08:45:49,31801,0.0
2019-05-13 08:45:49,31903,0.0
2019-05-13 08:45:49,32001,0.0
2019-05-13 08:45:49,32101,0.0
2019-05-13 08:45:49,32201,0.0
2019-05-13 08:45:49,32301,0.0
2019-05-13 08:45:50,32401,0.0
2019-05-13 08:45:50,32501,0.0
2019-05-13 08:45:50,32602,0.0
2019-05-13 08:45:50,32701,0.0
2019-05-13 08:45:50,32801,0.0
2019-05-13 08:45:50,32902,0.0
2019-05-13 08:45:50,33001,0.0
2019-05-13 08:45:50,33101,0.0
2019-05-13 08:45:50,33201,0.0
2019-05-13 08:45:50,33302,0.0
2019-05-13 08:45:51,33401,0.0
2019-05-13 08:45:51,33501,0.0
2019-05-13 08:45:51,33601,0.0
2019-05-13 08:45:51,33702,0.0
2019-05-13 08:45:51,33801,0.0
2019-05-13 08:45:51,33901,0.0
2019-05-13 08:45:51,34002,0.0
2019-05-13 08:45:51,34101,0.0
2019-05-13 08:45:51,34202,0.0
2019-05-13 08:45:51,34301,0.0
2019-05-13 08:45:52,34401,0.0
2019-05-13 08:45:52,34502,0.0
2019-05-13 08:45:52,34601,0.0
2019-05-13 08:45:52,34701,0.0
2019-05-13 08:45:52,34801,0.0
2019-05-13 08:45:52,34902,0.0
2019-05-13 08:45:52,35001,0.0
2019-05-13 08:45:52,35101,0.0
2019-05-13 08:45:52,35202,0.0
2019-05-13 08:45:52,35301,0.0
2019-05-13 08:45:53,35401,0.0
2019-05-13 08:45:53,35502,0.0
2019-05-13 08:45:53,35601,0.0
2019-05-13 08:45:53,35701,0.0
2019-05-13 08:45:53,35801,0.0
2019-05-13 08:45:53,35901,0.0
2019-05-13 08:45:53,36002,0.0
2019-05-13 08:45:53,36101,0.0
2019-05-13 08:45:53,36201,0.0
2019-05-13 08:45:53,36301,0.0
2019-05-13 08:45:54,36402,0.0
2019-05-13 08:45:54,36501,0.0
2019-05-13 08:45:54,36601,0.0
2019-05-13 08:45:54,36701,0.0
2019-05-13 08:45:54,36801,0.0
2019-05-13 08:45:54,36901,0.0
2019-05-13 08:45:54,37002,0.0
2019-05-13 08:45:54,37101,0.0
2019-05-13 08:45:54,37201,0.0
2019-05-13 08:45:54,37302,0.0
2019-05-13 08:45:55,37401,0.0
2019-05-13 08:45:55,37502,0.0
2019-05-13 08:45:55,37601,0.0
2019-05-13 08:45:55,37701,0.0
2019-05-13 08:45:55,37802,0.0
2019-05-13 08:45:55,37901,0.0
2019-05-13 08:45:55,38001,0.0
2019-05-13 08:45:55,38101,0.0
2019-05-13 08:45:55,38202,0.0
2019-05-13 08:45:55,38301,0.0
2019-05-13 08:45:56,38401,0.0
2019-05-13 08:45:56,38501,0.0
2019-05-13 08:45:56,38601,0.0
2019-05-13 08:45:56,38701,0.0
2019-05-13 08:45:56,38801,0.0
2019-05-13 08:45:56,38902,0.0
2019-05-13 08:45:56,39001,0.0
2019-05-13 08:45:56,39101,0.0
2019-05-13 08:45:56,39201,0.0
2019-05-13 08:45:56,39301,0.0
2019-05-13 08:45:57,39401,0.0
2019-05-13 08:45:57,39501,0.0
2019-05-13 08:45:57,39602,0.0
2019-05-13 08:45:57,39701,0.0
2019-05-13 08:45:57,39801,0.0
2019-05-13 08:45:57,39902,0.0
2019-05-13 08:45:57,40001,0.0
2019-05-13 08:45:57,40101,0.0
2019-05-13 08:45:57,40202,0.0
2019-05-13 08:45:57,40301,0.0
2019-05-13 08:45:58,40402,0.0
2019-05-13 08:45:58,40501,0.0
2019-05-13 08:45:58,40601,0.0
2019-05-13 08:45:58,40701,0.0
2019-05-13 08:45:58,40801,0.0
2019-05-13 08:45:58,40902,0.0
2019-05-13 08:45:58,41001,0.0
2019-05-13 08:45:58,41101,0.0
2019-05-13 08:45:58,41202,0.0
2019-05-13 08:45:58,41301,0.0
2019-05-13 08:45:59,41401,0.0
2019-05-13 08:45:59,41502,0.0
2019-05-13 08:45:59,41602,0.0
2019-05-13 08:45:59,41701,0.0
2019-05-13 08:45:59,41801,0.0
2019-05-13 08:45:59,41902,0.0
2019-05-13 08:45:59,42001,0.0
2019-05-13 08:45:59,42101,0.0
2019-05-13 08:45:59,42202,0.0
2019-05-13 08:45:59,42301,0.0
2019-05-13 08:46:00,42402,0.0
2019-05-13 08:46:00,42502,0.0
2019-05-13 08:46:00,42602,0.0
2019-05-13 08:46:00,42701,0.0
2019-05-13 08:46:00,42801,0.0
2019-05-13 08:46:00,42901,0.0
2019-05-13 08:46:00,43001,0.0
2019-05-13 08:46:00,43102,0.0
2019-05-13 08:46:00,43201,0.0
2019-05-13 08:46:00,43301,0.0
2019-05-13 08:46:01,43401,0.0
2019-05-13 08:46:01,43502,0.0
2019-05-13 08:46:01,43601,0.0
2019-05-13 08:46:01,43701,0.0
2019-05-13 08:46:01,43801,0.0
2019-05-13 08:46:01,43902,0.0
2019-05-13 08:46:01,44001,0.0
2019-05-13 08:46:01,44101,0.0
2019-05-13 08:46:01,44201,0.0
2019-05-13 08:46:01,44302,0.0
2019-05-13 08:46:02,44401,0.0
2019-05-13 08:46:02,44501,0.0
2019-05-13 08:46:02,44601,0.0
2019-05-13 08:46:02,44701,0.0
2019-05-13 08:46:02,44802,0.0
2019-05-13 08:46:02,44901,0.0
2019-05-13 08:46:02,45001,0.0
2019-05-13 08:46:02,45101,0.0
2019-05-13 08:46:02,45201,0.0
2019-05-13 08:46:02,45301,0.0
2019-05-13 08:46:03,45402,0.0
2019-05-13 08:46:03,45501,0.0
2019-05-13 08:46:03,45601,0.0
2019-05-13 08:46:03,45701,0.0
2019-05-13 08:46:03,45801,0.0
2019-05-13 08:46:03,45902,0.0
2019-05-13 08:46:03,46001,0.0
2019-05-13 08:46:03,46101,0.0
2019-05-13 08:46:03,46201,0.0
2019-05-13 08:46:03,46301,0.0
2019-05-13 08:46:04,46402,0.0
2019-05-13 08:46:04,46501,0.0
2019-05-13 08:46:04,46601,0.0
2019-05-13 08:46:04,46701,0.0
2019-05-13 08:46:04,46801,0.0
2019-05-13 08:46:04,46902,0.0
2019-05-13 08:46:04,47001,0.0
2019-05-13 08:46:04,47101,0.0
2019-05-13 08:46:04,47201,0.0
2019-05-13 08:46:04,47302,0.0
2019-05-13 08:46:05,47401,0.0
2019-05-13 08:46:05,47501,0.0
2019-05-13 08:46:05,47601,0.0
2019-05-13 08:46:05,47702,0.0
2019-05-13 08:46:05,47801,0.0
2019-05-13 08:46:05,47901,0.0
2019-05-13 08:46:05,48002,0.0
2019-05-13 08:46:05,48101,0.0
2019-05-13 08:46:05,48201,0.0
2019-05-13 08:46:05,48302,0.0
2019-05-13 08:46:06,48401,0.0
2019-05-13 08:46:06,48501,0.0
2019-05-13 08:46:06,48601,0.0
2019-05-13 08:46:06,48702,0.0
2019-05-13 08:46:06,48801,0.0
2019-05-13 08:46:06,48901,0.0
2019-05-13 08:46:06,49001,0.0
2019-05-13 08:46:06,49101,0.0
2019-05-13 08:46:06,49202,0.0
2019-05-13 08:46:06,49301,0.0
2019-05-13 08:46:07,49401,0.0
2019-05-13 08:46:07,49502,0.0
2019-05-13 08:46:07,49601,0.0
2019-05-13 08:46:07,49701,0.0
2019-05-13 08:46:07,49801,0.0
2019-05-13 08:46:07,49901,0.0
2019-05-13 08:46:07,50002,0.0
2019-05-13 08:46:07,50101,0.0
2019-05-13 08:46:07,50201,0.0
2019-05-13 08:46:07,50302,0.0
2019-05-13 08:46:08,50401,0.0
2019-05-13 08:46:08,50502,0.0
2019-05-13 08:46:08,50601,0.0
2019-05-13 08:46:08,50701,0.0
2019-05-13 08:46:08,50802,0.0
2019-05-13 08:46:08,50901,0.0
2019-05-13 08:46:08,51001,0.0
2019-05-13 08:46:08,51101,0.0
2019-05-13 08:46:08,51202,0.0
2019-05-13 08:46:08,51301,0.0
2019-05-13 08:46:09,51401,0.0
2019-05-13 08:46:09,51501,0.0
2019-05-13 08:46:09,51602,0.0
2019-05-13 08:46:09,51701,0.0
2019-05-13 08:46:09,51801,0.0
2019-05-13 08:46:09,51901,0.0
2019-05-13 08:46:09,52002,0.0
2019-05-13 08:46:09,52101,0.0
2019-05-13 08:46:09,52201,0.0
2019-05-13 08:46:09,52301,0.0
2019-05-13 08:46:10,52402,0.0
2019-05-13 08:46:10,52501,0.0
2019-05-13 08:46:10,52601,0.0
2019-05-13 08:46:10,52701,0.0
2019-05-13 08:46:10,52801,0.0
2019-05-13 08:46:10,52901,0.0
2019-05-13 08:46:10,53001,0.0
2019-05-13 08:46:10,53101,0.0
2019-05-13 08:46:10,53201,0.0
2019-05-13 08:46:10,53301,0.0
2019-05-13 08:46:11,53402,0.0
2019-05-13 08:46:11,53501,0.0
2019-05-13 08:46:11,53601,0.0
2019-05-13 08:46:11,53701,0.0
2019-05-13 08:46:11,53802,0.0
2019-05-13 08:46:11,53901,0.0
2019-05-13 08:46:11,54001,0.0
2019-05-13 08:46:11,54101,0.0
2019-05-13 08:46:11,54201,0.0
2019-05-13 08:46:11,54302,0.0
2019-05-13 08:46:12,54401,0.0
2019-05-13 08:46:12,54501,0.0
2019-05-13 08:46:12,54601,0.0
2019-05-13 08:46:12,54701,0.0
2019-05-13 08:46:12,54802,0.0
2019-05-13 08:46:12,54901,0.0
2019-05-13 08:46:12,55001,0.0
2019-05-13 08:46:12,55101,0.0
2019-05-13 08:46:12,55202,0.0
2019-05-13 08:46:12,55301,0.0
2019-05-13 08:46:13,55401,0.0
2019-05-13 08:46:13,55501,0.0
2019-05-13 08:46:13,55601,0.0
2019-05-13 08:46:13,55701,0.0
2019-05-13 08:46:13,55801,0.0
2019-05-13 08:46:13,55901,0.0
2019-05-13 08:46:13,56001,0.0
2019-05-13 08:46:13,56101,0.0
2019-05-13 08:46:13,56201,0.0
2019-05-13 08:46:13,56302,0.0
2019-05-13 08:46:14,56401,0.0
2019-05-13 08:46:14,56501,0.0
2019-05-13 08:46:14,56601,0.0
2019-05-13 08:46:14,56701,0.0
2019-05-13 08:46:14,56801,0.0
2019-05-13 08:46:14,56902,0.0
2019-05-13 08:46:14,57001,0.0
2019-05-13 08:46:14,57101,0.0
2019-05-13 08:46:14,57202,0.0
2019-05-13 08:46:14,57301,0.0
2019-05-13 08:46:15,57402,0.0
2019-05-13 08:46:15,57501,0.0
2019-05-13 08:46:15,57601,0.0
2019-05-13 08:46:15,57701,0.0
2019-05-13 08:46:15,57801,0.0
2019-05-13 08:46:15,57902,0.0
2019-05-13 08:46:15,58001,0.0
2019-05-13 08:46:15,58101,0.0
2019-05-13 08:46:15,58201,0.0
2019-05-13 08:46:15,58302,0.0
2019-05-13 08:46:16,58401,0.0
2019-05-13 08:46:16,58501,0.0
2019-05-13 08:46:16,58601,0.0
2019-05-13 08:46:16,58701,0.0
2019-05-13 08:46:16,58801,0.0
2019-05-13 08:46:16,58901,0.0
2019-05-13 08:46:16,59001,0.0
2019-05-13 08:46:16,59101,0.0
2019-05-13 08:46:16,59201,0.0
2019-05-13 08:46:16,59302,0.0
2019-05-13 08:46:17,59401,0.0
2019-05-13 08:46:17,59501,0.0
2019-05-13 08:46:17,59601,0.0
2019-05-13 08:46:17,59701,0.0
2019-05-13 08:46:17,59801,0.0
2019-05-13 08:46:17,59902,0.0
2019-05-13 08:46:17,60001,0.0
2019-05-13 08:46:17,60102,0.0
2019-05-13 08:46:17,60201,0.0
2019-05-13 08:46:17,60301,0.0
2019-05-13 08:46:18,60401,0.0
2019-05-13 08:46:18,60501,0.0
2019-05-13 08:46:18,60601,0.0
2019-05-13 08:46:18,60702,0.0
2019-05-13 08:46:18,60801,0.0
2019-05-13 08:46:18,60901,0.0
2019-05-13 08:46:18,61001,0.0
2019-05-13 08:46:18,61103,0.0
2019-05-13 08:46:18,61201,0.0
2019-05-13 08:46:18,61304,0.0
2019-05-13 08:46:19,61401,0.0
2019-05-13 08:46:19,61502,0.0
2019-05-13 08:46:19,61601,0.0
2019-05-13 08:46:19,61701,0.0
2019-05-13 08:46:19,61802,0.0
2019-05-13 08:46:19,61901,0.0
2019-05-13 08:46:19,62001,0.0
2019-05-13 08:46:19,62101,0.0
2019-05-13 08:46:19,62202,0.0
2019-05-13 08:46:19,62301,0.0
2019-05-13 08:46:20,62401,0.0
2019-05-13 08:46:20,62501,0.0
2019-05-13 08:46:20,62601,0.0
2019-05-13 08:46:20,62702,0.0
2019-05-13 08:46:20,62801,0.0
2019-05-13 08:46:20,62901,0.0
2019-05-13 08:46:20,63001,0.0
2019-05-13 08:46:20,63102,0.0
2019-05-13 08:46:20,63201,0.0
2019-05-13 08:46:20,63301,0.0
2019-05-13 08:46:21,63401,0.0
2019-05-13 08:46:21,63501,0.0
2019-05-13 08:46:21,63601,0.0
2019-05-13 08:46:21,63702,0.0
2019-05-13 08:46:21,63801,0.0
2019-05-13 08:46:21,63901,0.0
2019-05-13 08:46:21,64001,0.0
2019-05-13 08:46:21,64101,0.0
2019-05-13 08:46:21,64201,0.0
2019-05-13 08:46:21,64302,0.0
2019-05-13 08:46:22,64401,0.0
2019-05-13 08:46:22,64501,0.0
2019-05-13 08:46:22,64601,0.0
2019-05-13 08:46:22,64702,0.0
2019-05-13 08:46:22,64801,0.0
2019-05-13 08:46:22,64901,0.0
2019-05-13 08:46:22,65001,0.0
2019-05-13 08:46:22,65102,0.0
2019-05-13 08:46:22,65201,0.0
2019-05-13 08:46:22,65301,0.0
2019-05-13 08:46:23,65401,0.0
2019-05-13 08:46:23,65501,0.0
2019-05-13 08:46:23,65601,0.0
2019-05-13 08:46:23,65702,0.0
2019-05-13 08:46:23,65801,0.0
2019-05-13 08:46:23,65901,0.0
2019-05-13 08:46:23,66001,0.0
2019-05-13 08:46:23,66101,0.0
2019-05-13 08:46:23,66202,0.0
2019-05-13 08:46:23,66304,0.0
2019-05-13 08:46:24,66402,0.0
2019-05-13 08:46:24,66501,0.0
2019-05-13 08:46:24,66601,0.0
2019-05-13 08:46:24,66701,0.0
2019-05-13 08:46:24,66801,0.0
2019-05-13 08:46:24,66901,0.0
2019-05-13 08:46:24,67001,0.0
2019-05-13 08:46:24,67101,0.0
2019-05-13 08:46:24,67202,0.0
2019-05-13 08:46:24,67301,0.0
2019-05-13 08:46:25,67401,0.0
2019-05-13 08:46:25,67501,0.0
2019-05-13 08:46:25,67601,0.0
2019-05-13 08:46:25,67701,0.0
2019-05-13 08:46:25,67801,0.0
2019-05-13 08:46:25,67902,0.0
2019-05-13 08:46:25,68001,0.0
2019-05-13 08:46:25,68101,0.0
2019-05-13 08:46:25,68201,0.0
2019-05-13 08:46:25,68301,0.0
2019-05-13 08:46:26,68401,0.0
2019-05-13 08:46:26,68501,0.0
2019-05-13 08:46:26,68602,0.0
2019-05-13 08:46:26,68701,0.0
2019-05-13 08:46:26,68801,0.0
2019-05-13 08:46:26,68901,0.0
2019-05-13 08:46:26,69001,0.0
2019-05-13 08:46:26,69101,0.0
2019-05-13 08:46:26,69201,0.0
2019-05-13 08:46:26,69302,0.0
2019-05-13 08:46:27,69401,0.0
2019-05-13 08:46:27,69501,0.0
2019-05-13 08:46:27,69601,0.0
2019-05-13 08:46:27,69701,0.0
